0.00	9.29
0.34	2.45
3.74	0.37
8.16	0.37
8.50	0.37
8.84	-5.58
9.52	0.67
9.86	-6.47
15.31	-11.23
20.07	-9.74
21.43	-13.61
21.77	-14.20
26.19	-13.61
27.89	-16.58
33.67	-21.64
39.12	-20.74
